Color Name,Description,Time Stamp,L,A,B,L,C,H,X,Y,Z,R,G,B,HEX,C,M,Y,K,ACES-R,ACES-G,ACES-B,ACEScg-R,ACEScg-G,ACEScg-B,Lin.sRGB-R,Lin.sRGB-G,Lin.sRGB-B
L11 20-30,,,32.76,8.12,15.81,32.76,17.77,62.82,8.026666667,7.43,3.283333333,95,72,52.66666667,,48%,61%,76%,43%,0.081733333,0.066533333,0.039633333,0.094366667,0.068033333,0.039833333,0.115333333,0.0649,0.034866667
L11 30-40,,,32.49,9.966666667,17.29,32.49,19.95666667,60.04333333,8.103333333,7.306666667,3.01,97.66666667,70.33333333,49.66666667,,46%,62%,77%,43%,0.0824,0.0641,0.036366667,0.096633333,0.065466667,0.036566667,0.121,0.061733333,0.0314
L11 40-50,,,36.22,12.72333333,20.26666667,36.22,23.93333333,57.87,10.42,9.163333333,3.513333333,111.3333333,77,53.33333333,,42%,63%,78%,36%,0.105833333,0.078733333,0.042433333,0.125933333,0.0803,0.042733333,0.1612,0.074733333,0.0359
L11 50-60,,,34.05666667,12.61333333,19.2,34.05666667,22.97333333,56.69666667,9.19,8.036666667,3.12,105.6666667,72,50,,43%,64%,78%,40%,0.093366667,0.068866667,0.037666667,0.111166667,0.0701,0.037933333,0.142766667,0.0651,0.032033333
L11 60-70,,,36.31666667,13.63,21.01666667,36.31666667,25.05,57.03333333,10.55,9.176666667,3.416666667,113,76.66666667,52.33333333,,41%,63%,80%,36%,0.107133333,0.0782,0.041233333,0.128133333,0.079633333,0.041566667,0.165566667,0.073666667,0.0346
L11 70-80,,,40.61,14.83,23.66333333,40.61,27.92333333,57.92666667,13.38333333,11.62666667,4.17,126.6666667,86,57.66666667,,39%,62%,80%,29%,0.135833333,0.098766667,0.050333333,0.162966667,0.100766667,0.050766667,0.210966667,0.093233333,0.0416
L11 80-90,,,39.14,13.31333333,22.33333333,39.14,26,59.19666667,12.2,10.74666667,3.97,120.3333333,83.66666667,56.33333333,,40%,61%,79%,32%,0.123866667,0.092266667,0.047933333,0.1477,0.094266667,0.0483,0.189166667,0.0878,0.04
L11 90-100,,,38.95666667,12.51333333,21.16,38.95666667,24.58333333,59.41,11.97,10.63666667,4.116666667,118.6666667,83.66666667,58,,42%,61%,78%,32%,0.1216,0.092133333,0.049666667,0.144033333,0.0941,0.050033333,0.1829,0.088066667,0.042066667
L12 0-10,,,37.73333333,8.756666667,17.81666667,37.73333333,19.85666667,63.83,10.72666667,9.953333333,4.323333333,109,83.33333333,60.33333333,,46%,58%,75%,34%,0.109233333,0.089166667,0.052233333,0.126233333,0.0913,0.052466667,0.154066667,0.087166667,0.0457
L12 10-20,,,37.80333333,9.13,18.27333333,37.80333333,20.43,63.45666667,10.80666667,9.98,4.263333333,110,83.33333333,60,,45%,59%,75%,34%,0.109966667,0.0891,0.0515,0.1275,0.091233333,0.051766667,0.1563,0.086933333,0.044833333
L12 20-30,,,38.73666667,9.226666667,17.51,38.73666667,19.79,62.22333333,11.37,10.51333333,4.686666667,112.3333333,85,63,,45%,58%,74%,32%,0.1158,0.094066667,0.056633333,0.133633333,0.096166667,0.056866667,0.163366667,0.091666667,0.05
L12 30-40,,,45.35333333,10.47,19.64,45.35333333,22.25666667,61.94333333,16.03,14.79666667,6.596666667,131.6666667,100.6666667,75,,41%,55%,71%,23%,0.163266667,0.132333333,0.079666667,0.1885,0.1352,0.080066667,0.230766667,0.1288,0.0703
L12 40-50,,,61.36333333,7.833333333,17.68,61.36333333,19.34333333,66.08333333,30.73333333,29.72666667,16.01333333,170.3333333,142.6666667,117.3333333,,33%,41%,55%,4%,0.314333333,0.276666667,0.1936,0.349166667,0.282066667,0.194133333,0.403833333,0.274233333,0.179033333
L12 50-60,,,70.68666667,8.083333333,19.23333333,70.68666667,20.86333333,67.21333333,42.90333333,41.73,22.77666667,197,167,138.3333333,,24%,33%,47%,0%,0.439,0.389833333,0.275433333,0.485766667,0.397533333,0.2761,0.558133333,0.387266667,0.2554
L12 60-70,,,68.05,8.576666667,19.42333333,68.05,21.23333333,66.17,39.34333333,38.04,20.38666667,190.3333333,160,131.3333333,,27%,36%,50%,1%,0.4024,0.353733333,0.246466667,0.447433333,0.3607,0.247133333,0.518,0.3506,0.227633333
L12 70-80,,,67.7,8.723333333,19.34,67.7,21.21333333,65.73,38.92,37.57333333,20.13333333,189.6666667,158.6666667,130.6666667,,27%,37%,50%,1%,0.398033333,0.3491,0.243433333,0.4428,0.3559,0.244133333,0.5134,0.345766667,0.224933333
L12 80-90,,,67.75333333,8.883333333,19.34333333,67.75333333,21.28333333,65.34333333,39.04333333,37.64666667,20.17666667,190.3333333,158.6666667,130.6666667,,26%,36%,50%,1%,0.3993,0.349533333,0.244,0.444433333,0.356233333,0.244633333,0.515866667,0.345933333,0.225466667
L12 90-100,,,70.81,9.283333333,20.33,70.81,22.35,65.46,43.49666667,41.91,22.32,200,167,136.6666667,,22%,34%,47%,0%,0.4448,0.388833333,0.269866667,0.4956,0.396433333,0.270633333,0.576,0.384866667,0.249
L13 0-10,,,34.95333333,9.18,17.16,34.95333333,19.46333333,61.85666667,9.246666667,8.48,3.646666667,102.6666667,76.66666667,55.33333333,,47%,60%,76%,39%,0.0941,0.0754,0.044066667,0.109333333,0.077066667,0.044266667,0.134766667,0.073233333,0.038466667
L13 10-20,,,36.72333333,10.51,18.61333333,36.72333333,21.37,60.55666667,10.38666667,9.406666667,3.9,109.3333333,79.66666667,57,,44%,60%,76%,36%,0.1057,0.082766667,0.0471,0.1237,0.084566667,0.0474,0.154366667,0.079866667,0.040766667
L13 20-30,,,36.41666667,11.87333333,19.77,36.41666667,23.06,59.01666667,10.42666667,9.273333333,3.643333333,111,78,54.33333333,,43%,62%,78%,36%,0.105966667,0.0804,0.044,0.125266667,0.082066667,0.044333333,0.158933333,0.076833333,0.0375
L13 30-40,,,39.46666667,13.26,21.40333333,39.46666667,25.17666667,58.22666667,12.40333333,10.94,4.22,121,84.33333333,58.33333333,,41%,61%,77%,32%,0.126,0.094266667,0.050966667,0.149666667,0.096133333,0.051333333,0.1911,0.089666667,0.0432
L13 40-50,,,51.30333333,11.58,20.49,51.30333333,23.53333333,60.53,21.18666667,19.53666667,9,149.6666667,114.3333333,88,,37%,52%,66%,14%,0.2159,0.174966667,0.108766667,0.248633333,0.178433333,0.109266667,0.303833333,0.17,0.097
L13 50-60,,,62.83666667,9.18,18.95,62.83666667,21.06,64.15333333,32.79,31.38666667,16.51,177,145.6666667,118.6666667,,31%,41%,55%,3%,0.335166667,0.289933333,0.1996,0.375,0.295466667,0.200166667,0.438966667,0.2861,0.1837
L13 60-70,,,70.41333333,9.526666667,20.47333333,70.41333333,22.58,65.05,43.01666667,41.35333333,21.90333333,199,165.3333333,135,,22%,34%,48%,0%,0.439766667,0.383066667,0.2648,0.4908,0.3905,0.265533333,0.5719,0.378733333,0.244033333
L13 70-80,,,67.45,10.29,21.00666667,67.45,23.39333333,63.90333333,39.07333333,37.23333333,19.13666667,192.3333333,157,126.6666667,,26%,38%,52%,1%,0.3992,0.342433333,0.231333333,0.448633333,0.349166667,0.232033333,0.528566667,0.337433333,0.211766667
L13 80-90,,,65.99,10.44333333,21.04666667,65.99,23.49333333,63.61666667,37.15666667,35.31,17.96666667,188.3333333,153,123,,27%,39%,54%,1%,0.379533333,0.324033333,0.2172,0.4275,0.330433333,0.217933333,0.505366667,0.319,0.198366667
L13 90-100,,,64.56,11.05,21.43,64.56,24.11,62.72333333,35.47666667,33.49333333,16.72,185.3333333,148.6666667,118.6666667,,27%,41%,56%,2%,0.362233333,0.305766667,0.2021,0.409966667,0.3118,0.202833333,0.488333333,0.300133333,0.183766667
